Country,Continent,Code,Year,Annual CO2 Emission,Population,GDP,Biofuel Consumption,Biofuel Cons Change(%),Biofuel Share Energy,Hydro Consumption,Hydro Cons Change(%),Hydro Share Energy,Solar Consumption,Solar Cons Change(%),Solar Share Energy,Wind Consumption,Wind Cons Change(%),Wind Share Energy,Renewables Consumption,Renewables Cons Change(%),Renewables Share Energy,Other Renewables Consumption,Other Renewables Cons Change(%),Other Renewables Share Energy,Coal Consumption,Coal Cons Change(%),Coal Share Energy,Fossil Consumption,Fossil Cons Change(%),Fossil Share Energy,Gas Consumption,Gas Cons Change(%),Gas Share Energy,Oil Consumption,Oil Cons Change(%),Oil Share Energy,Renewable Energy Consumption,Renewable Energy Change Pct,Renewable Energy Share,Convention Energy Consumption,Convention Energy Change Pct,Convention Energy Share,Total Consumption,Renewable Change,Fossil Change,CO2 Per_Capita,GDP Per_Capita,CO2 Change (%),GDP Change (%),Growth Category
Indonesia,Asia,IDN,1984,112460230.0,162331968.0,503305961472.0,0.0,-50.407,0.0,6.691,9.168,1.718,0.0,-22.467,0.0,0.0,-100.0,0.0,6.691,9.168,1.718,0.0,-6.738,0.0,3.105,4.706,0.797,382.745,10.092,98.282,106.067,16.76,27.236,273.572,7.768,70.248,13.382,18.336,3.436,765.489,39.326,196.563,778.871,-0.014000000000000012,0.013999999999995794,0.6927793175032536,3100.473478347777,6.9177730231399615,6.931647806574426,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1985,121597384.0,165791696.0,515643146240.0,0.0,-50.407,0.0,8.181,22.266,1.981,0.0,-22.467,0.0,0.0,-100.0,0.0,8.181,22.266,1.981,0.0,-6.738,0.0,10.467,237.079,2.534,404.804,5.763,98.019,125.454,18.278,30.377,268.883,-1.714,65.107,16.362,44.532,3.962,809.608,259.406,196.037,825.9699999999999,0.2630000000000001,-0.262999999999991,0.7334347071279131,3110.1868108038416,8.124786869100298,2.4512296122855215,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1986,122166080.0,169135280.0,545914224640.0,0.0,-50.407,0.0,13.173,61.022,2.987,0.0,-22.467,0.0,0.0,-100.0,0.0,13.173,61.022,2.987,0.0,-6.738,0.0,16.817,60.667,3.813,427.853,5.694,97.013,135.299,7.848,30.678,275.736,2.549,62.522,26.346,122.044,5.974,855.705,76.75800000000001,194.026,882.051,1.006,-1.0060000000000002,0.7222980326753827,3227.678013954274,0.4676876930181262,5.870547998307085,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1987,123878480.0,172421392.0,572867018752.0,0.0,-50.407,0.0,13.552,2.877,2.911,0.0,-22.467,0.0,0.0,-100.0,0.0,13.552,2.877,2.911,0.0,-6.738,0.0,26.365,56.777,5.664,451.944,5.631,97.089,139.968,3.451,30.069,285.61,3.581,61.356,27.104,5.754,5.822,903.887,69.44,194.178,930.991,-0.07600000000000007,0.0759999999999934,0.718463518726261,3322.4822750068042,1.4016984092474871,4.937184798541172,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1988,132721210.0,175694640.0,605642489856.0,0.0,-50.407,0.0,14.885,9.836,3.029,0.0,-22.467,0.0,0.0,-100.0,0.0,14.885,9.836,3.029,0.0,-6.738,0.0,27.54,4.455,5.604,476.518,5.438,96.971,148.596,6.164,30.239,300.383,5.172,61.128,29.77,19.672,6.058,953.037,21.229000000000003,193.942,982.807,0.11799999999999988,-0.117999999999995,0.755408417695611,3447.131283322018,7.13822933571675,5.721305299684021,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1989,131673520.0,178949168.0,660041629696.0,0.0,-50.407,0.0,18.57,24.759,3.408,0.0,-22.467,0.0,0.0,-100.0,0.0,18.57,24.759,3.408,0.0,-6.738,0.0,41.333,50.084,7.586,526.299,10.447,96.592,166.358,11.954,30.532,318.608,6.067,58.474,37.14,49.518,6.816,1052.598,78.55200000000002,193.184,1089.738,0.379,-0.3790000000000049,0.7358152120606675,3688.430838057878,-0.7893915373435756,8.98205471893727,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,1990,155080830.0,182159888.0,718548893696.0,0.0,-50.407,0.0,19.198,3.383,3.199,0.0,-22.467,0.0,0.0,-100.0,0.0,22.398,21.336,3.732,3.2,-6.738,0.533,39.788,-3.738,6.629,577.781,9.782,96.268,171.73,3.229,28.613,366.263,14.957,61.026,44.79600000000001,24.719,7.464,1155.562,24.23,192.536,1200.358,0.3240000000000003,-0.32399999999999807,0.8513445616523436,3944.6054868896276,17.77677850489605,8.86417785904612,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1991,174865010.0,185361232.0,786440060928.0,0.0,-50.407,0.0,21.909,14.12,3.355,0.0,-22.467,0.0,0.0,-100.0,0.0,24.893,11.034,3.812,2.984,-6.738,0.457,40.266,1.202,6.167,628.045,8.7,96.188,197.687,15.115,30.276,390.092,6.506,59.744,49.786,18.416,7.624,1256.09,31.523,192.375,1305.876,0.07999999999999963,-0.0799999999999983,0.9433742326442889,4242.7429535427345,12.757334352672721,9.44837126987812,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1992,199418670.0,188558416.0,841780428800.0,0.0,-50.407,0.0,28.522,30.183,3.979,0.0,-22.467,0.0,0.0,-100.0,0.0,31.603,26.837,4.409,3.082,3.26,0.43,49.151,22.065,6.856,685.257,9.11,95.591,215.596,9.059,30.075,420.51,7.798,58.66,63.207,60.279999999999994,8.818,1370.514,48.032,191.182,1433.721,0.597,-0.5970000000000084,1.057596230549582,4464.2951858484,14.041494064478655,7.036819539266381,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1993,215108740.0,191737280.0,912702701568.0,0.0,-50.407,0.0,26.291,-7.821,3.442,0.0,-22.467,0.0,0.0,-100.0,0.0,29.39,-6.972,3.848,3.099,0.574,0.406,57.297,16.573,7.501,734.453,7.179,96.152,228.691,6.074,29.94,448.465,6.648,58.712,58.78,-14.219,7.696,1468.906,36.474,192.305,1527.686,-0.5609999999999999,0.561000000000007,1.1218931446195544,4760.1734079465405,7.867904243870449,8.425269861536599,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1994,219371660.0,194928544.0,986200276992.0,0.0,-50.407,0.0,23.605,-10.214,2.952,0.0,-22.467,0.0,0.0,-100.0,0.0,28.157,-3.969,3.521,4.552,46.882,0.569,57.317,0.035,7.168,771.489,5.043,96.479,270.831,18.427,33.869,443.341,-1.142,55.442,56.314,32.699,7.042,1542.978,22.363,192.95800000000003,1599.2920000000001,-0.32699999999999996,0.3269999999999982,1.1253952627892199,5059.291249782279,1.9817511831457857,8.052739988359093,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1995,222410480.0,198140160.0,1072204283904.0,0.0,-50.407,0.0,24.523,3.886,2.818,0.0,-22.467,0.0,0.0,-100.0,0.0,30.802,9.584,3.539,6.279,37.946,0.721,63.077,10.051,7.248,839.482,8.813,96.461,285.584,5.447,32.815,490.82,10.709,56.398,61.604,51.416,7.078,1678.963,35.019999999999996,192.922,1740.567,0.018000000000000238,-0.018000000000000682,1.1224906651937698,5411.34257640652,1.3852381843671102,8.720744550419312,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1996,253065010.0,201373792.0,1161281404928.0,0.0,-50.407,0.0,26.094,6.406,2.796,0.0,-22.467,0.0,0.0,-100.0,0.0,32.742,6.297,3.509,6.649,5.891,0.713,75.189,19.201,8.058,900.404,7.257,96.491,297.305,4.104,31.861,527.91,7.557,56.573,65.485,18.594,7.018,1800.808,38.119,192.983,1866.293,-0.03000000000000025,0.030000000000001137,1.2566928768963144,5766.795139498589,13.782862210449798,8.307849759717566,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1997,279941500.0,204628016.0,1221454594048.0,0.0,-50.407,0.0,17.345,-33.529,1.713,0.0,-22.467,0.0,0.0,-100.0,0.0,25.087,-23.043,2.477,7.743,16.455,0.765,92.729,23.328,9.157,987.608,9.685,97.523,310.114,4.308,30.623,584.765,10.77,57.743,50.175,-40.117,4.954999999999999,1975.216,48.090999999999994,195.046,2025.3909999999998,-1.032,1.0319999999999965,1.3680506974176987,5969.146443994257,10.620389598704305,5.181619964347117,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,1998,244522960.0,207855488.0,1066065657856.0,0.0,-50.407,0.0,30.645,76.682,3.078,0.0,-22.467,0.0,0.0,-100.0,0.0,39.971,58.832,4.015,9.326,20.456,0.937,99.512,7.315,9.995,955.598,-3.241,95.985,298.99,-3.587,30.032,557.096,-4.732,55.958,79.94200000000001,155.97,8.03,1911.196,-4.245000000000001,191.97,1991.138,1.5379999999999998,-1.5379999999999967,1.1764084862652266,5128.879050121592,-12.652121961195462,-12.721630173498987,Both Decrease
Indonesia,Asia,IDN,1999,292000930.0,210996912.0,1079382507520.0,0.0,-50.407,0.0,30.693,0.157,2.824,0.0,-22.467,0.0,0.0,-100.0,0.0,41.876,4.912,3.852,11.183,19.907,1.029,136.964,37.636,12.6,1045.11,9.367,96.148,324.917,8.672,29.892,583.229,4.691,53.656,83.75200000000001,24.976,7.705,2090.22,60.366,192.296,2173.9719999999998,-0.1629999999999998,0.1629999999999967,1.3839109171417636,5115.631775312428,19.416569307029484,1.249158489054225,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2000,281330370.0,214072416.0,1138300157952.0,0.0,-50.407,0.0,29.617,-3.505,2.545,0.0,-22.467,0.0,0.0,-100.0,0.0,43.444,3.966,3.734,13.827,23.642,1.188,153.069,11.759,13.156,1120.074,7.173,96.266,330.052,1.58,28.367,636.953,9.212,54.744,86.888,24.103,7.467,2240.148,29.724,192.533,2327.036,-0.11799999999999988,0.11800000000000921,1.3141831874313037,5317.360261641556,-3.6542897312005107,5.4584588893672015,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,2001,317027200.0,217112432.0,1185220919296.0,0.0,-50.407,0.0,34.24,16.364,2.747,0.0,-22.467,0.0,0.0,-100.0,0.0,51.253,18.815,4.113,17.014,23.853,1.365,194.332,26.957,15.593,1195.005,6.69,95.887,341.346,3.422,27.39,659.327,3.513,52.905,102.507,59.032,8.225,2390.01,40.581999999999994,191.775,2492.5170000000003,0.37900000000000045,-0.3790000000000049,1.460198281045463,5459.019128374925,12.688580333506128,4.12200253300663,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2002,308485920.0,220115088.0,1244249980928.0,0.0,-50.407,0.0,28.993,-14.775,2.264,0.0,-22.467,0.0,0.0,-100.0,0.0,46.482,-8.555,3.63,17.489,3.458,1.366,200.456,3.151,15.656,1233.902,3.255,96.37,371.034,8.698,28.978,662.412,0.468,51.735,92.964,-19.872,7.26,2467.804,15.572,192.73900000000003,2560.768,-0.48300000000000054,0.4830000000000041,1.4014755771762453,5652.724637068041,-2.694178922187118,4.980426912061442,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,2003,339357470.0,223080128.0,1309811277824.0,0.0,-50.407,0.0,26.388,-8.396,1.9,0.0,-22.467,0.0,0.0,-100.0,0.0,43.929,-4.793,3.162,17.541,0.939,1.263,269.087,34.237,19.372,1345.139,9.015,96.838,395.582,6.616,28.478,680.47,2.726,48.988,87.858,-12.25,6.324999999999999,2690.278,52.594,193.676,2778.136,-0.46799999999999997,0.4679999999999893,1.5212357687010114,5871.48344214685,10.007442154896395,5.269141884744277,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2004,343021500.0,225938592.0,1387446403072.0,0.0,-50.407,0.0,27.877,6.319,2.026,0.0,-22.467,0.0,0.0,-100.0,0.0,46.313,6.095,3.366,18.436,5.771,1.34,247.381,-8.067,17.98,1329.533,-1.16,96.634,362.022,-8.484,26.313,720.131,5.828,52.341,92.626,18.185,6.731999999999999,2659.067,-11.883,193.268,2751.693,0.20400000000000018,-0.20399999999999352,1.5182067700944157,6140.811938281,1.0796962860431414,5.92719932729362,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2005,347617020.0,228805152.0,1474875359232.0,0.021,-50.407,0.001,30.71,10.864,2.169,0.0,-22.467,0.0,0.0,-100.0,0.0,48.912,6.25,3.454,18.181,-0.759,1.284,283.749,14.702,20.039,1367.102,2.826,96.546,363.936,0.529,25.701,719.417,-0.099,50.806,97.824,16.355,6.908,2734.204,17.958,193.092,2832.0280000000002,0.08800000000000008,-0.08799999999999386,1.5192709471856647,6445.9884156454655,1.3397177727926701,6.301429443791129,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2006,346633440.0,231797424.0,1565012918272.0,0.046,121.396,0.003,27.381,-10.275,1.901,0.0,-22.467,0.0,0.0,-100.0,0.0,45.658,-5.862,3.17,18.23,0.892,1.266,330.789,16.578,22.968,1394.546,2.007,96.83,371.114,1.972,25.768,692.644,-3.722,48.093,91.315,106.151,6.34,2789.093,16.835,193.659,2880.408,-0.28400000000000025,0.2839999999999918,1.49541541065616,6751.640683772223,-0.2829493216413903,6.111537390314559,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,2007,387858050.0,234858288.0,1674227351552.0,0.205,345.654,0.013,31.913,17.282,2.065,0.0,-22.467,0.0,0.0,-100.0,0.0,51.226,13.382,3.314,19.108,5.469,1.236,417.329,26.162,26.999,1494.473,7.166,96.686,346.42,-6.654,22.412,730.724,5.498,47.275,102.452,381.787,6.627999999999999,2988.946,32.172000000000004,193.372,3091.398,0.14400000000000013,-0.14399999999999125,1.6514556641918465,7128.670509392456,11.892854307420553,6.978500433120294,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2008,365718300.0,237936544.0,1809491165184.0,0.221,7.774,0.014,32.395,2.146,2.072,0.0,-22.467,0.0,0.001,1250.0,0.0,55.111,8.398,3.525,22.493,18.434,1.439,366.071,-12.282,23.413,1508.435,0.934,96.475,396.947,14.585,25.388,745.417,2.011,47.675,110.221,1286.752,7.05,3016.87,5.248,192.95099999999996,3127.091,0.21099999999999985,-0.21100000000001273,1.5370413214037437,7604.931696343375,-5.708209485403226,8.079178344960813,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,2009,398942050.0,240981296.0,1905717411840.0,1.096,395.71,0.068,31.792,-1.253,1.979,0.0,0.0,0.0,0.01,1259.259,0.001,57.908,8.58,3.605,25.01,11.875,1.557,378.321,3.346,23.554,1548.278,2.641,96.395,421.008,6.062,26.212,748.949,0.474,46.629,115.81600000000002,1674.1709999999998,7.210000000000001,3096.556,12.523,192.79,3212.372,0.08000000000000007,-0.0799999999999983,1.655489685805325,7908.154879538867,9.08451942382975,5.317862198360901,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2010,445806080.0,244016176.0,2039334567936.0,2.039,86.121,0.117,48.451,53.342,2.787,0.001,420.0,0.0,0.01,-0.817,0.001,75.574,32.527,4.348,25.073,0.834,1.442,429.619,13.56,24.714,1662.76,7.394,95.652,440.476,4.624,25.339,792.665,5.837,45.599,151.148,592.007,8.695,3325.52,31.415,191.30399999999997,3476.668,0.7429999999999999,-0.742999999999995,1.8269529803630724,8357.374504286961,11.747077050413711,7.011383496097179,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2011,500724540.0,247099696.0,2178184511488.0,3.283,60.987,0.179,34.259,-28.857,1.866,0.002,48.077,0.0,0.013,28.846,0.001,63.008,-12.538,3.431,25.451,1.793,1.386,496.265,15.513,27.024,1773.362,6.652,96.569,427.343,-2.982,23.271,849.753,7.202,46.274,126.016,98.308,6.863,3546.723,26.385,193.138,3672.739,-0.9169999999999998,0.9170000000000016,2.0264069446690054,8815.002797445773,12.318912294780727,6.808590691057104,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2012,515954180.0,250222688.0,2309530058752.0,6.117,86.351,0.323,35.094,3.062,1.851,0.008,290.909,0.0,0.013,-1.706,0.001,66.852,13.151,3.526,25.62,1.126,1.351,505.706,1.902,26.675,1828.937,3.134,96.474,429.712,0.554,22.667,893.519,5.15,47.132,133.704,392.893,7.052,3657.874,10.74,192.948,3791.578,0.09499999999999975,-0.09499999999999886,2.06198000718464,9229.898684295167,3.041520593338598,6.030046884057261,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2013,489055100.0,253275920.0,2437876809728.0,9.582,56.652,0.529,46.122,32.218,2.548,0.015,82.724,0.001,0.0,-97.831,0.0,80.862,26.163,4.468,25.143,-1.066,1.389,440.756,-12.843,24.354,1728.964,-5.466,95.532,424.562,-1.199,23.459,863.646,-3.343,47.72,161.724,98.86,8.934999999999999,3457.928,-22.851000000000003,191.065,3619.652,0.9420000000000002,-0.9420000000000073,1.9309182649499408,9625.37934805646,-5.213462947426839,5.557266963884189,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,2014,487889950.0,256229760.0,2559933415424.0,16.87,76.05,0.917,41.073,-10.409,2.233,0.018,23.818,0.001,0.0,-100.0,0.0,84.771,17.211,4.608,26.809,7.144,1.457,469.07,6.424,25.498,1754.83,1.496,95.392,425.732,0.276,23.143,860.028,-0.419,46.751,169.541,13.813999999999988,9.216,3509.66,7.777,190.784,3679.201,0.13999999999999968,-0.14000000000000057,1.9041111774057784,9990.773185066402,-0.23824513843123674,5.006676514947372,"Decoupled (GDP↑, CO₂↓)"
Indonesia,Asia,IDN,2015,539149250.0,259091968.0,2684764028928.0,8.366,-50.407,0.448,37.003,-9.371,1.983,0.014,-22.467,0.001,0.01,-100.0,0.001,72.86,-22.85,3.904,27.467,2.499,1.472,532.274,13.474,28.523,1793.24,2.189,96.096,440.371,3.438,23.598,820.596,-4.585,43.974,145.72,-102.596,7.808999999999999,3586.481,14.515999999999998,192.19099999999997,3732.201,-0.7039999999999997,0.7040000000000077,2.080918425074451,10362.204778683066,10.506324223321272,4.876322671202149,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2016,540085600.0,261850176.0,2819890085888.0,27.504,228.743,1.45,49.999,35.926,2.636,0.056,299.432,0.003,0.015,53.784,0.001,106.822,76.045,5.632,29.248,6.891,1.542,544.316,2.262,28.696,1789.989,-0.181,94.368,454.212,3.143,23.946,791.461,-3.55,41.726,213.644,700.8209999999999,11.264,3579.978,1.6740000000000004,188.736,3793.6220000000003,1.7279999999999998,-1.7280000000000086,2.0625748977919343,10769.09753876965,0.17367176157623287,5.033070150822705,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2017,556944200.0,264498848.0,2962852151296.0,23.517,-14.495,1.195,49.586,-0.238,2.52,0.077,37.743,0.004,0.0,-100.0,0.0,107.655,-3.341,5.471,34.474,18.761,1.752,566.109,4.004,28.77,1860.053,3.914,94.529,445.182,-1.988,22.624,848.762,7.24,43.135,215.30899999999997,-61.56999999999999,10.942,3720.106,13.17,189.058,3935.415,-0.1609999999999996,0.16100000000000136,2.1056583202963517,11201.758244693754,3.121468152455842,5.069774390266013,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2018,594101400.0,267066848.0,3116158943232.0,34.289,45.801,1.594,57.244,16.122,2.66,0.239,210.74,0.011,0.503,-100.0,0.023,167.543,48.842,7.787,75.269,98.08,3.498,655.729,15.831,30.476,1984.084,6.668,92.213,452.81,1.713,21.045,875.545,3.156,40.692,335.087,419.585,15.573,3968.168,27.368,184.426,4303.255,2.316,-2.3160000000000025,2.2245419244248543,11668.085973860747,6.671619885798252,5.1742977410783375,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2019,653791600.0,269582880.0,3272567947264.0,58.482,70.56,2.543,55.78,-2.197,2.426,0.312,31.029,0.014,1.276,154.764,0.055,190.401,28.884,8.28,74.551,-0.631,3.242,801.231,22.189,34.842,2109.228,6.307,91.72,454.684,0.414,19.772,853.313,-2.539,37.107,380.802,282.40900000000005,16.56,4218.456,26.371,183.441,4599.258,0.49299999999999944,-0.492999999999995,2.425197030315872,12139.376014025816,10.047140100999584,5.019288389371335,"Coupled (GDP↑, CO₂↑)"
Indonesia,Asia,IDN,2020,608223200.0,271857984.0,3204972544000.0,76.806,31.332,3.55,63.884,14.952,2.952,0.449,44.547,0.021,1.247,-1.86,0.058,221.088,21.76,10.218,78.701,6.274,3.637,765.38,-4.475,35.373,1942.665,-7.897,89.782,425.805,-6.351,19.679,751.479,-11.934,34.73,442.17500000000007,117.005,20.436,3885.329,-30.656999999999996,179.564,4327.504,1.9380000000000006,-1.9380000000000024,2.2372828307297388,11789.142613519858,-6.969866238721945,-2.0655156547784603,Both Decrease
Indonesia,Asia,IDN,2021,619622400.0,273753184.0,3323654569984.0,84.981,10.643,3.838,64.624,1.529,2.919,0.504,12.663,0.023,1.143,-8.0,0.052,238.979,8.846,10.794,87.726,10.54,3.962,763.23,-0.281,34.472,1975.075,1.668,89.206,429.344,0.831,19.392,782.501,4.128,35.342,477.957,36.221,21.587999999999997,3950.150000000001,6.346,178.41199999999998,4428.107000000001,0.5760000000000005,-0.5759999999999934,2.2634344957974992,12141.062695307317,1.8741803995638406,3.7030590544740782,"Coupled (GDP↑, CO₂↑)"
